itemId,name,price,ratingScore,review,location,brandName,sellerName,image,categories,itemSoldCntShow,discount,cat_1,cat_2,cat_3,category
3197445910,"Kem Lót e.l.f Liquid Poreless Putty Primer | Phiên Bản Dạng Lỏng Mờ Lỗ Chân Lông, Giữ Makeup Lâu Trôi (Mini &Fullsize) - SẢN PHẨM ĐƯỢC CHỌN LỌC, SỬ DỤNG CỰC THÍCH, ĐƯỢC ƯA CHUỘNG TRÊN THỊ TRƯỜNG, KHÁCH YÊU CÓ THỂ TRẢI NGHIỆM VÀ PHẢN HỒI CHO SHOP NHÉ",289900,4.8,,Vietnam,OEM,TÀI TUẤN BEAUTY CLINIC - LÀM ĐẸP GIÁ TỐT,https://sg-test-11.slatic.net/p/7755ca7f7c6dd4526f5a73ada6a9c74c.jpg,"[4405, 4611, 4612, 6996]",0.0,0.0,4405,4611,4612,my_pham
2358804888,[HCM]Chì kẻ mày phẩy sợi Tint My 4D-Tip Brow,19000,4.8,,Vietnam,No Brand,Landnn,https://vn-live-01.slatic.net/p/1d08fbceed363953052bd6085375e1ed.jpg,"[4405, 4611, 4654, 4660]",0.0,0.0,4405,4611,4654,my_pham
2615787186,"Gel Ezanic 20% Azelaic Acid thâm đỏ, thâm nâu 15g",145000,5.0,6,Vietnam,No Brand,Chang.skincare,https://sg-test-11.slatic.net/p/17a251687dd8582d4fe9fd5713e4c298.jpg,"[4405, 2277, 2283]",110.0,0.09,4405,2277,2283,my_pham
3067854277,"Dr.Begin Cosmetic Set - Treats Acne, Reduces Dark Spots",2950000,4.8,,Vietnam,No Brand,Sức khỏe và Sắc đẹp 86 0982691552,https://filebroker-cdn.lazada.vn/kf/Se7606e2c759f489e861c3c42e08403d0j.jpg,"[4405, 2277, 2288]",0.0,0.0,4405,2277,2288,my_pham
762690639,[HCM]Kem nám tàn nhang đồi mồi mỹ phẩm Ngọc Ân Quế Trân (12g),65000,4.9,540,Vietnam,No Brand,Mỹ Phẩm_ MINH KHÔI,https://vn-live-01.slatic.net/p/09461833eb69d87ca748c6544a03a4a6.jpg,"[4405, 2277, 2283]",3400.0,0.0,4405,2277,2283,my_pham
2428655049,"[TEM CHÍNH HÃNG] Tinh Chất Thay Da Sinh Học Thế Hệ Mới Paula’s Choice 25% AHA + 2% BHA Exfoliant Peel 30ml - SHOP CHUYÊN CUNG CẤP CÁC SẢN PHẨM CHẤT LƯỢNG CAO, ĐƯỢC SĂN ĐÓN, ƯA CHUỘNG TRÊN THỊ TRƯỜNG, HÀNG CHUẨN ĐẢM BẢO XÀI THÍCH NGAY, MỜI KHÁCH YÊU ỦNG HỘ",1199900,4.8,,Vietnam,OEM,HELLO SUNSHINE - YÊU LÀN DA BẠN,https://sg-test-11.slatic.net/p/edb3c0811ba0da571066361c44fd0230.jpg,"[4405, 2277, 2290]",0.0,0.0,4405,2277,2290,my_pham
1685883635,mỹ phẩm vip white chính hãng- Face Vip White + Sữa rửa mặt Rau củ - Hàng chính hãng Công ty,180000,4.8,,Vietnam,No Brand,myphamanan,https://vn-live-01.slatic.net/p/5e971a7ea89ab67d93c7f9da906653fa.jpg,"[4405, 2277, 2289]",0.0,0.36,4405,2277,2289,my_pham
2504882655,"Son Bóng Gege Bear Ngôn Ngữ Hoa Secret – Dưỡng Ẩm, Căng Mọng Tự Nhiên, Không Nhánh Nước, Không Dính, Thiết Kế Sang Trọng, Giá Tốt",9900,4.8,1363,Vietnam,No Brand,3U5nMK.Selection,https://filebroker-cdn.lazada.sg/kf/S636e74cc15ef42ffa8246611aaff398fc.jpg,"[4405, 4611, 4637, 4643]",4800.0,0.34,4405,4611,4637,my_pham
3004297615,KEM CAO MỤN THÔNG ĐỎ LIỀU CAO HỘP 15G,105000,5.0,3,Vietnam,No Brand,Mỹ phẩm chính hãng Kỳ Giang,https://filebroker-cdn.lazada.vn/kf/Sc292d1ba80644664b9fc692475d3d2cfW.jpg,"[4405, 2277, 2283]",31.0,0.0,4405,2277,2283,my_pham
3243099721,Miss White Pharma Cream 20g Acne Dark Spots Turmeric Extract Red Turmeric Ginseng,160000,4.8,,Vietnam,No Brand,Mỹ Phẩm - Minh Trang,https://filebroker-cdn.lazada.vn/kf/S2d66dbce18ee4448bb245c90a1c87691v.jpg,"[4405, 2277, 2283]",0.0,0.0,4405,2277,2283,my_pham
2304820195,KEM TRỊ MỤN YANHEE XANH,115000,5.0,2,Vietnam,No Brand,Diễm Thuý Comestic,https://filebroker-cdn.lazada.vn/kf/S225e06946b9143a682e42036a448ad94z.jpg,"[4405, 2277, 2283]",27.0,0.0,4405,2277,2283,my_pham
2428303209,"[BẢN MỸ] Serum Trắng Da, Mờ Đốm Nâu, Thâm Mụn & Chống Lão Hóa SkinCeuticals Phloretin CF 30ml - SẢN PHẨM CHẤT LƯỢNG CAO, ĐƯỢC YÊU THÍCH SĂN ĐÓN TRÊN THỊ TRƯỜNG HIỆN NAY, HÀNG ĐẢM BẢO DÙNG SIÊU THÍCH MỜI KHÁCH YÊU TRẢI NGHIỆM",1849900,4.8,,Vietnam,OEM,HELLO SUNSHINE - YÊU LÀN DA BẠN,https://sg-test-11.slatic.net/p/8c0c3fde6a6ccd587e4ff3a16385ba72.jpg,"[4405, 2277, 2283]",0.0,0.0,4405,2277,2283,my_pham
1428980127,Kích trắng collagen x3 mỹ phẩm Đông Anh,26000,5.0,1,Vietnam,No Brand,Mỹ phẩm Liên Nga,https://filebroker-cdn.lazada.vn/kf/S02558819ecf1451faa9e410788278db8I.jpg,"[4405, 2277, 2283]",5.0,0.35,4405,2277,2283,my_pham
2280738700,"Kem ngừa mụn Yoosun Acnes tuýp 15g - sạch mụn, thâm từ thảo dược, cho da dầu, khô đâu đen, mụn mủ cho nam nữ",78000,4.8,,Vietnam,No Brand,Nhà Thuốc Bạch Mai 929,https://vn-live-01.slatic.net/p/08d5c764e6246f27776d96bf5b0c3c99.jpg,"[10100869, 4741, 6782, 2379]",0.0,0.22,10100869,4741,6782,my_pham
3176890520,"[NHẬP MỸ-HÀNG AIR] Miếng lau giảm mụn stridex 55 pads BHA 0.5% / 2%. - Bí quyết tạo lớp trang điểm hoàn hảo - SẢN PHẨM ĐƯỢC YÊU THÍCH SĂN ĐÓN TRÊN THỊ TRƯỜNG HIỆN NAY, HÀNG DÙNG SIÊU THÍCH MỜI KHÁCH YÊU TRẢI NGHIỆM, SHOP CHỌN LỌC KĨ LƯỠNG!",349900,4.8,,Vietnam,OEM,VƯƠNG HOÀI PHÚC AUTHENTICS - ĐẸP XINH CÙNG PHÚC,https://sg-test-11.slatic.net/p/0d08b1dad0d6d2b2f74a4080fe4a05c8.jpg,"[4405, 2277, 2290]",0.0,0.0,4405,2277,2290,my_pham
3168202050,Spa Technician Essence Dr Helena's Pinkening Cream Genuine Comestic Cosmetics for Men and Women,5000000,4.8,,Vietnam,No Brand,Bun_boutique 86,https://sg-test-11.slatic.net/p/41ab521d8b88e949764af538c8c0d931.jpg,"[4405, 2277, 2283]",0.0,0.0,4405,2277,2283,my_pham
1787357335,Kem Chống Nắng MQ Skin UV Protection SunBlock SPF 50+ PA+++,179000,4.8,,Vietnam,MQSKIN,Yumi Thảo Cosmetics,https://filebroker-cdn.lazada.vn/kf/S907d071476a9473aacf03c2d2e5cb6f1k.jpg,"[4405, 2277, 2285]",0.0,0.11,4405,2277,2285,my_pham
13350556287,"[Beautydrama] Makeup Remover Wax 50g Deep Cleansing Balm Cleanses, Helps Smooth Skin",383000,4.8,,Vietnam,No Brand,YourBeautyHouse,https://vn-live-01.slatic.net/p/d2fdb8bda6cbfc291f217093c77b1245.png,"[4405, 4611, 4680]",0.0,0.36,4405,4611,4680,my_pham
3243998398,"(S - Bull) (Combo 2 Tuýp) Kem mụn mờ sẹo Ella 8x 7g khử sạch mụn cám , trắng mịn da , mờ thâm sẹo",44000,4.8,,Vietnam,No Brand,Shop Mỹ Phẩm BULL Chuyên Sỉ,https://sg-test-11.slatic.net/p/3af9092d71f70506fd797bf73a178d37.jpg,"[4405, 2277, 2283]",0.0,0.0,4405,2277,2283,my_pham
1869451606,SỮA RỬA MẶT COLLAGEN TRÀ XANH THAN HOẠT TÍNH LÚA YẾN MẠCH MỸ PHẨM HÀN QUỐC CHÍNH HÃNG PURE MIND SO FRESH CLEANSING FOAM,180000,4.8,,Vietnam,No Brand,T9 Cosmetics,https://vn-live-01.slatic.net/p/c4e91683afc5811b9229b4ee842a588f.jpg,"[4405, 2277, 2289]",0.0,0.0,4405,2277,2289,my_pham
2428800173,Bộ Mỹ phẩm CGF Intense Whitening Premium Skin Care Set,3550000,4.8,,Vietnam,CGF,Sức khỏe và Sắc đẹp 86 0982691552,https://filebroker-cdn.lazada.vn/kf/S8190e4b3f6e34a179e9fb81176992078B.jpg,"[4405, 2277, 2288]",0.0,0.11,4405,2277,2288,my_pham
3092428639,Anti-Acne Cream,45000,4.8,,Vietnam,No Brand,Shop mỹ phẩm thảo nguyên 1602228568,https://filebroker-cdn.lazada.vn/kf/S8ff4815aaeed4b7f8ab52f7a128d71b9Y.jpg,"[4405, 2277, 2283]",16.0,0.0,4405,2277,2283,my_pham
2025565691,"🔥 Auth-Săn sale 🔥 Mỹ phẩm Laneige chính hãng mini size Radian C, chống lão hoá, Water Bank Blue HA, mặt nạ ngủ + môi",100000,4.8,,Vietnam,No Brand,Godband Sports,https://vn-live-01.slatic.net/p/04fab2dc660b4e7ffb02dcaf762f0fa0.jpg,"[4405, 2277, 2283]",10.0,0.0,4405,2277,2283,my_pham
13339144382,🔥 Permanent Acne Removal 🔥 Fast Acne Removal Cream Acne Gel 20g with Herbal Extracts to Remove Acne Scars and Care for Facial Skin,120000,4.8,,Vietnam,No Brand,ngôi sao thẩm mỹ viện,https://vn-live-01.slatic.net/p/015df86d6e00c28231bd848ebe817c63.jpg,"[4405, 2277, 2283]",0.0,0.4,4405,2277,2283,my_pham
3064685250,"Kem che khuyết điểm có cọ A.M.G MATTE FOUNDATION - Kem nền thỏi 2 đầu STICK FOUNDATION chống nước, cấp ẩm, làm sáng da",62000,4.7,6,Vietnam,No Brand,An An Mỹ Phẩm,https://vn-live-01.slatic.net/p/2c050aceff58953156a05616cbbd0d8d.png,"[4405, 4611, 4612, 6999]",34.0,0.0,4405,4611,4612,my_pham
2596674583,"[Mẫu mới] Phấn phủ lâu trôi 24h Maybeli Super Stay 6g Hàng Mỹ - SẢN PHẨM CHẤT LƯỢNG CAO, ĐƯỢC YÊU THÍCH SĂN ĐÓN TRÊN THỊ TRƯỜNG HIỆN NAY, HÀNG ĐẢM BẢO DÙNG SIÊU THÍCH MỜI KHÁCH YÊU TRẢI NGHIỆM",359900,4.8,,Vietnam,OEM,VƯƠNG ANH BEAUTY - DƯỢC MỸ PHẨM CHUẨN XỊN,https://sg-test-11.slatic.net/p/85b359a4a3dcd2722f2e982ee537de56.jpg,"[4405, 4611, 4612, 4627]",0.0,0.0,4405,4611,4612,my_pham
2710908792,"Random Sale of Eye Shadows, Lipsticks, Foundations, Powder Cosmetics, Random Cosmetics",155000,3.9,21,Vietnam,No Brand,saleoffcosmetic,https://filebroker-cdn.lazada.vn/kf/Sb7c33761878742e093239d49688ee45cS.jpg,"[4405, 4611, 4612, 10100743]",88.0,0.48,4405,4611,4612,my_pham
3062419357,"Mascara Nhiều Màu Sắc, Dày & Dài Mi,Chống Thấm Nước, Chống Mồ Hôi Thích Hợp Hóa Trang Nhiều Phong Cách",78000,4.8,,Vietnam,No Brand,Daizy.Shop,https://vn-live-01.slatic.net/p/ee70694028a6a789acd2adb50c842784.png,"[4405, 4611, 4654, 4657]",0.0,0.08,4405,4611,4654,my_pham
