itemId,name,price,ratingScore,review,location,brandName,sellerName,image,categories,itemSoldCntShow,discount,cat_1,cat_2,cat_3,category
2518535589,"Túi Đeo Chéo Mini Nam Nữ – Chống Nước, Gọn Nhẹ, Dễ Phối Đồ, Nhiều Màu Sắc Chọn Lựa",15900,4.9,392,Vietnam,No Brand,nqhur1.Selection,https://vn-live-01.slatic.net/p/86df40cec5527e810dfbf1cfddd1c15f.jpg,"[6524, 14236, 14248]",1100.0,0.29,6524,14236,14248,thoi_trang_nam
2539947401,Túi xách nam chống thấm nước,19900,4.8,1242,Vietnam,No Brand,fDAmz5.Selection,https://vn-live-01.slatic.net/p/7ee01b275621449b6b31937ae93b4f4c.jpg,"[6524, 14237, 14257]",3800.0,0.29,6524,14237,14257,thoi_trang_nam
3216956068,Men's and Women's Sportswear Set 30-120kg - Sport Form Printed Sportswear Set with 4-Way Stretch and Sweat Absorption. Code D23,99999,5.0,3,Vietnam,No Brand,minmouse01,https://vn-live-01.slatic.net/p/8b24b8cd21e7300de53691d8e09484da.jpg,"[42062401, 7527, 7545]",5.0,0.23,42062401,7527,7545,thoi_trang_nam
2499204049,Giày nam cổ cao gót dù thời trang hàn quốc phối đồ cực đẹp,89000,4.8,20,Vietnam,No Brand,Dép nam nữ.,https://vn-live-01.slatic.net/p/40b5c463bcc0f7626be935f3ae8090f9.jpg,"[62541201, 6364]",78.0,0.44,62541201,6364,0,thoi_trang_nam
2212097793,Quần jean nam đen rách khóa gối chất bò co giãn loang màu form dáng skinny phong cách thời trang cá tính mẫu mới TANBEO-SHOP,79000,4.5,35,Vietnam,No Brand,TANBEO-SHOP,https://vn-live-01.slatic.net/p/e8fe6a9047b8df50c4765baeac30b0b1.jpg,"[62541004, 62540403, 6414]",137.0,0.53,62541004,62540403,6414,thoi_trang_nam
2319585385,"Combo of 5 Genuine May10 Men's Shorts, Sold Individually, Made of Cotton/Kate Cotton.",120000,4.8,274,Vietnam,May 10,may10viettien,https://vn-live-01.slatic.net/p/e808c0a03b303521ed2ed4c16d44425a.jpg,"[62541004, 62540403, 10100765]",887.0,0.0,62541004,62540403,10100765,thoi_trang_nam
3270990825,Fashionable Men's Boots with Zipper Anti-Slip Thick Sole – High Collar Streetwear Personality,179000,4.8,,Vietnam,No Brand,GiayDep.98,https://vn-live-01.slatic.net/p/8ada232f27fa88e2092e5416a4a493f5.jpg,"[62541201, 6364]",0.0,0.28,62541201,6364,0,thoi_trang_nam
2212107783,Quần jean nam đen chất bò co giãn cao cấp thêu chữ thời trang boy phố cá tính mẫu mới TANBEO_SHOP,79000,4.3,59,Vietnam,No Brand,TANBEO-SHOP,https://vn-live-01.slatic.net/p/5a726b8afd2a8f7f3111ba57cab0a0e4.jpg,"[62541004, 62540403, 6414]",191.0,0.53,62541004,62540403,6414,thoi_trang_nam
3197626287,JIFANPAUL | New Summer Fashionable Business Casual Lace-up Shoes White,207000,4.3,3,China,JIFANPAUL,JIFANPAUL Global,https://filebroker-cdn.lazada.vn/kf/S1fa51fa7461e430f8e793b1204b68b16W.jpg,"[62541201, 6371]",6.0,0.0,62541201,6371,0,thoi_trang_nam
2507286574,"Áo thể thao nam vải thun thông hơi lỗ thoáng khí mát lạnh, cổ tròn ngắn tay",18900,4.8,2338,Vietnam,No Brand,AChoice-KLS2023,https://filebroker-cdn.lazada.sg/kf/S7ff925a1f44b45e0abe4333b6688c1a0H.jpg,"[42062401, 7563, 12010]",7400.0,0.29,42062401,7563,12010,thoi_trang_nam
2574589965,Men's Drawstring Shorts - Men's Shorts for Going Out on the Street and Going to the Beach (T),90000,4.7,466,Vietnam,No Brand,Gia Lộc Officall,https://sg-test-11.slatic.net/p/513965cba7c9b74bbf8bbfe6d5bc5188.jpg,"[62541004, 62540403, 10100765]",1600.0,0.4,62541004,62540403,10100765,thoi_trang_nam
3130562819,"Men's Sports Pants, Men's Long Pants, High-Quality Stretchy Poly Fabric, Comfortable, Size up to 90kg",99000,4.9,104,Vietnam,No Brand,CHUYÊN SỈ GIÁ RẺ-HCM,https://sg-test-11.slatic.net/p/d492146619cb1962f3f1e049b23e27ad.jpg,"[42062401, 7527, 7542]",494.0,0.18,42062401,7527,7542,thoi_trang_nam
899216613,【Really Stock】Men's Classic Formal Business Slim Fit Dress Vest Suit Tuxedo Waistcoat Asian size S-6XL【Without white shirt】,122474,4.7,111,China,No Brand,ryeytruj,https://filebroker-cdn.lazada.com.my/kf/S591da21bab4c4995b9ec28f3e4ce135fQ.jpg,"[62541004, 8017]",190.0,0.15,62541004,8017,0,thoi_trang_nam
1237333315,"Giày Thời Trang Nam Cao Cấp Mẫu Mới 2025, Giày Sneaker Nam Phong Cách Thanh Lịch",169000,5.0,3,Vietnam,No Brand,Roger & Iconic,https://vn-live-01.slatic.net/p/ab56ca45aad6357af77c00d92dc0b825.jpg,"[62541201, 6371]",27.0,0.52,62541201,6371,0,thoi_trang_nam
2409510708,"Áo sơ mi tay dài nam trơn cao cấp GEN ALPHA  chất kate lụa mát mẻ, đủ màu áo hộp",85000,4.9,1583,Vietnam,No Brand,Gen Alpha,https://vn-live-01.slatic.net/p/039d8682adaba5e73bd0f9437ebdcb0e.jpg,"[62541004, 62540605, 7940]",4500.0,0.61,62541004,62540605,7940,thoi_trang_nam
2481407313,"Beautiful Middle-Aged Men's Office Trousers, Thick Fabric, Soft and Smooth, No Fading. Men's Straight-Leg Casual Trousers",109000,4.7,537,Vietnam,No Brand,hungphuocfashion,https://vn-live-01.slatic.net/p/ba73e8ba34d4648f90c10aec857d982a.jpg,"[62541004, 8017]",1500.0,0.58,62541004,8017,0,thoi_trang_nam
2105911499,"[Only Mega 11.11 Buy 2 Get 10% Off] [Freeship Max] Men's Long-Sleeved Shirt Made of High-Quality Thai Silk, Anti-Wrinkle, Korean Body Shape, Cool to Wear, Thick, Soft Fabric_Shop Ckmen",61075,4.9,269,Vietnam,No Brand,Shop CKMEN,https://vn-live-01.slatic.net/p/9a5c6727c6b4514fad9674648be1bcb5.jpg,"[62541004, 62540605, 7940]",1100.0,0.1,62541004,62540605,7940,thoi_trang_nam
2623622389,Giày thể thao nam mới phong cách Hàn Quốc thời trang lưới thoáng khí giày thể thao thông thường giày chạy bộ có dây buộc,199000,4.8,130,Vietnam,No Brand,SY SHOES,https://sg-test-11.slatic.net/p/ee7894bd2910b545d2192f33a2e45b63.jpg,"[62541201, 6371]",378.0,0.43,62541201,6371,0,thoi_trang_nam
2920871798,TM Store Giày thể thao ngoài trời cho nam mới giày thường ngày thời trang hợp xu hướng Giày chạy bộ nhẹ thoáng khí giày chống trượt,53000,4.4,10,China,SMILING SHARK,Trendy Men Store,https://sg-test-11.slatic.net/p/a3fac6c29112ab07a8f26e74962cbcc1.jpg,"[62541201, 6371]",40.0,0.5,62541201,6371,0,thoi_trang_nam
3179310186,YZLong Breathable sports running shoes men's white shoes fashion trend casual shoes men's shoes,55860,4.8,,China,YA ZHOU LONG,YA ZHOU LONG STORE,https://sg-test-11.slatic.net/p/bc694b0596394c45f9c2fc374508e4f6.png,"[62541201, 6371]",0.0,0.39,62541201,6371,0,thoi_trang_nam
1237382254,Giày Thời Trang Nam Cao Cấp WHITE SPORTS FASHION Trending 2025,139000,4.8,42,Vietnam,No Brand,Roger & Iconic,https://vn-live-01.slatic.net/p/6c500d21503c56eea00282d3e5599cde.jpg,"[62541201, 6371]",139.0,0.4,62541201,6371,0,thoi_trang_nam
3271343010,"Men's Fashionable Leather Sneakers with High Collar – Zippered, Durable Rubber Sole, New Model 2025",179000,5.0,2,Vietnam,No Brand,GiayDep.98,https://vn-live-01.slatic.net/p/a56d6bccc00d5ac04dafcbbbed391338.jpg,"[62541201, 6364]",9.0,0.28,62541201,6364,0,thoi_trang_nam
3169015983,"SeasTina Men's shoes, sports running shoes, shuttle shoes, new trendy fashion casual and lightweight sports running shoes, soft-soled fashion men's shoes",134000,4.7,6,China,SeasTina,SeasTina MALL,https://sg-test-11.slatic.net/p/54eabe305ce264dcbd2784c38d70f2e9.png,"[62541201, 6371]",14.0,0.5,62541201,6371,0,thoi_trang_nam
247162182,[Hcm]Men's Trousers in High Quality Beautiful Fabric Men's Trousers with Tapered Tube Body Stretching High Quality Products,139000,4.8,405,Vietnam,No Brand,Win 69,https://vn-live-01.slatic.net/original/39d13571f76d8322fd4210f12173756b.jpg,"[62541004, 62540403, 7991]",1900.0,0.52,62541004,62540403,7991,thoi_trang_nam
3064932258,Men's T-shirt Teen Fashion Gradient Design Loose-Fitting Casual round-Neck Sports Men Short Sleeve,36000,4.8,446,China,MOLAN,MOLAN Shopping Mall,https://sg-test-11.slatic.net/p/becc8492da7c50d2daa161683269a0c7.png,"[42062401, 7527, 7545]",2400.0,0.55,42062401,7527,7545,thoi_trang_nam
1851388335,[Only Mega 11.11 Buy 2 Get 10% Off] Men's Long-Sleeved Shirt in Solid Color Made of Anti-Wrinkle Silk,60099,4.9,2845,Vietnam,No Brand,Shop CKMEN,https://filebroker-cdn.lazada.vn/kf/S1f1bab3530eb4e1a9d1b7e2e7794e2f66.jpg,"[62541004, 62540605, 7940]",11600.0,0.12,62541004,62540605,7940,thoi_trang_nam
3039815686,VINTLOOK Men's Socks Thick Towel Bottom Mid-Length High-Top Running Sports Socks,11000,4.9,451,China,VINTLOOK,VINTLOOK MALL,https://sg-test-11.slatic.net/p/31f3734348a2cdb9872813230d8956f7.jpg,"[42062401, 13153, 13232]",3200.0,0.45,42062401,13153,13232,thoi_trang_nam
3102046135,"Men's Casual Pants. Bigsize Men's Casual Trousers (Size 28-46), &lt; 130kg, Straight-Leg, Office-Style, 4-Way Stretch Material",170000,5.0,6,Vietnam,No Brand,T&T08_store,https://vn-live-01.slatic.net/p/cd80cc47931d5c90740a686988742c03.png,"[62541004, 62540403, 7991]",23.0,0.32,62541004,62540403,7991,thoi_trang_nam
1428028342,[Hcm] Men's Tapered Trousers in Many Stretch Colors,59000,5.0,0,Vietnam,No Brand,SHOP VONESA,https://vn-live-01.slatic.net/p/84f103753d268a7fc7f8fc309735d776.jpg,"[62541004, 62540403, 7991]",0.0,0.0,62541004,62540403,7991,thoi_trang_nam
2218178707,Quần jean nam mẫu mới TANBEO_SHOP thiết kế đen trơn ống quần thới trang cá tính chất vaie DENIM cao cấp chuẩn shop,69000,4.8,32,Vietnam,No Brand,TANBEO-SHOP,https://vn-live-01.slatic.net/p/a246f609b167ab2699d58f2cf07c6ab0.jpg,"[62541004, 62540403, 6414]",146.0,0.59,62541004,62540403,6414,thoi_trang_nam
2471930444,Ba lô kết hợp túi đeo chéo thời trang  : ba lô ST -294 và túi đeo 1988 SHINE TORE,119000,4.9,152,Vietnam,No Brand,SHINE TORE SHOP,https://vn-live-01.slatic.net/p/027325f168d656196bdcf12b197b01f3.jpg,"[6524, 14237, 10100762]",437.0,0.58,6524,14237,10100762,thoi_trang_nam
2419850680,balo nam đi học thời trang cặp học sinh phong cách ulzzang ba lô du lịch thể thao giá rẻ,55000,4.8,1085,Vietnam,No Brand,XƯỞNG BALO GIÁ RẺ,https://vn-live-01.slatic.net/p/53b158bfac985ec7ec18cb959b599f38.jpg,"[6524, 14237, 10100762]",4200.0,0.15,6524,14237,10100762,thoi_trang_nam
1991031999,"High-Quality Genuine Cowhide Men's Wallet with 24-Month Warranty, Soft Leather Wallet with Many Compartments, Vertical and Horizontal Style",90000,4.9,182,Vietnam,No Brand,H2 WALLET đồ da thật giá trị thật ,https://vn-live-01.slatic.net/p/06d026df45c022764d434f49ca6e45d7.jpg,"[6524, 14237, 10100763]",660.0,0.4,6524,14237,10100763,thoi_trang_nam
2508288624,Thời trang hip hop punk phong cách phổ tai clip cho cả nam và nữ,4000,4.7,809,Vietnam,No Brand,uReajORz.Selection,https://vn-live-01.slatic.net/p/75b232430388ec5e05b7caf71e608352.jpg,"[8943, 13340, 10100811]",3700.0,0.38,8943,13340,10100811,thoi_trang_nam
342028306,"(SÀNH ĐIỆU) Ví nam Baellery D003, ví da nam đẹp, bóp nam, bóp da nam, ví nam cao cấp thời trang, sang trọng, đẳng cấp, phong cách Hàn Quốc, 2 màu nâu và đen - GINKA",60000,4.9,3409,Vietnam,OEM,GinKa ,https://vn-live-01.slatic.net/p/4153de42aa710584fb0883de8a699432.jpg,"[6524, 14237, 10100763]",7900.0,0.5,6524,14237,10100763,thoi_trang_nam
2512143195,"Dép Lê Thời Trang PVC Nam Nữ – Quai Ngang, Đế Bằng Chống Trượt, Êm Chân, Bền Đẹp",22900,4.9,2886,Vietnam,No Brand,oGfryI.Selectiona,https://vn-live-01.slatic.net/p/1bf4b60765c658167fe82d0138fe1b98.jpg,"[62541201, 7881, 14338]",7600.0,0.35,62541201,7881,14338,thoi_trang_nam
1999790061,Beautiful Waterproof Men's Windshield Jacket Waterproof Windshield Jacket Year 2022,102000,4.8,601,Vietnam,OEM,Xưởng may Xubi,https://vn-live-01.slatic.net/p/8af4a5f79ac74999d468f1c8e6253e46.jpg,"[42062401, 7527, 13224]",1600.0,0.49,42062401,7527,13224,thoi_trang_nam
13334367212,Nón Tai Bèo Chống Nắng Nam Nữ mới Thời trang Mũ Bucket Màu sắc tương phản phong cách retro cao cấp Nón Rộng Vành,78000,5.0,1,Vietnam,No Brand,YOUNG VISION trang điểm ,https://sg-test-11.slatic.net/p/8330b6a82a387e721aa60a4c60d6ddf1.jpg,"[8943, 7811, 7824]",10.0,0.28,8943,7811,7824,thoi_trang_nam
1421935813,"[Hcm]Korean Men's Trousers with Tapered Legs, High-End Office Form, 4-Way Stretch Fabric, No Ruffling",89000,4.7,240,Vietnam,No Brand,SHOP PHONG CÁCH MỚI  VONESA,https://vn-live-01.slatic.net/p/84fdd50deb3768ed1933285971bc4f41.jpg,"[62541004, 62540403, 7991]",1000.0,0.31,62541004,62540403,7991,thoi_trang_nam
1422033115,"[Hcm]Beautiful Men's Trousers, Youthful Style, Body-Hugging, Wrinkle-Resistant Fabric, No Ruffles. Korean Slim Fit Men's Casual Pants",69000,4.5,201,Vietnam,No Brand,SHOP PHONG CÁCH MỚI  VONESA,https://vn-live-01.slatic.net/p/daa98dd32a743e5148954bc1c2558b38.jpg,"[62541004, 62540403, 7991]",1100.0,0.37,62541004,62540403,7991,thoi_trang_nam
269350541,Kính mát nam cao cấp P9000 chống UV ôm sát mắt sang trọng,125000,4.7,159,Vietnam,OEM,THẾ GIỚI MẮT KÍNH HỒ CHÍ MINH,https://vn-live-01.slatic.net/p/4addb5fcba0757a3cac1b418d1f49ec0.jpg,"[6524, 14237, 10100763]",704.0,0.34,6524,14237,10100763,thoi_trang_nam
2509129937,Áo Sơ Mi Nam Ngắn Tay Trơn Polyester Cotton Pha Chất Lượng Cao Cấp Thời Trang Và Thời Trang,32900,4.8,751,Vietnam,No Brand,AChoice-KLS2023,https://vn-live-01.slatic.net/p/c78a6ef16d79246105c3a7a68c9439c6.jpg,"[62541004, 62540605, 14275]",2100.0,0.33,62541004,62540605,14275,thoi_trang_nam
2518428801,"Túi Đeo Chéo Nam Harajuku – Đơn Giản, Thời Trang & Phụ Kiện Độc Đáo",21900,4.9,204,Vietnam,No Brand,IQ0yZ9.Selection,https://vn-live-01.slatic.net/p/70e1cc7fba7225419192773290238052.jpg,"[6524, 14237, 14257]",610.0,0.29,6524,14237,14257,thoi_trang_nam
2668532118,Áo thun POLOMAN 8 Phối cổ nam cổ bẻ BASIC CVC vải cá sấu co dãn thanh lịch,139000,4.9,950,Vietnam,POLOMAN,Poloman Official1,https://vn-live-01.slatic.net/p/7eb4db591e5dd35d9b299ee362228702.jpg,"[62541004, 62540605, 14275]",2500.0,0.36,62541004,62540605,14275,thoi_trang_nam
2197025760,[130cm] Dây nịt vải dù nam DHM-441 | Đầu khoá con lăn mặt in nổi màu vàng thời trang | Bảo hành 12 tháng,102000,4.9,655,Vietnam,No Brand,thuybichvl,https://vn-live-01.slatic.net/p/01ecb79f9aa9c5003270bbb1df195d3d.jpg,"[8943, 7811, 7813]",2300.0,0.0,8943,7811,7813,thoi_trang_nam
2350282191,Quần kaki nam trung niên cao cấp - quan nam công sở ống đứng suông tây nam -XM02,109999,4.9,190,Vietnam,No drand,xưởng sỉ quần áo 1587100905,https://vn-live-01.slatic.net/p/9ce1a6283733c256756b8c32f48c6bdf.jpg,"[62541004, 8017]",564.0,0.42,62541004,8017,0,thoi_trang_nam
453344855,Combo 10 Quần Lót Nam vải cotton lưng chữ Thái - CITYMEN,92500,4.9,1622,Vietnam,CITYMEN,CITYMEN,https://filebroker-cdn.lazada.vn/kf/S370be5809adf45dd9413b398502e33b5Y.jpg,"[62540204, 62541803, 62541202, 7996]",5500.0,0.14,62540204,62541803,62541202,thoi_trang_nam
2544156589,"Nón thể thao, thời trang dành cho nam nữ",21900,4.8,1152,Vietnam,No Brand,QWaOU2.Selection,https://vn-live-01.slatic.net/p/269c27ea0ffbbef84257f91ce98f434a.jpg,"[8943, 7811, 7824]",3500.0,0.29,8943,7811,7824,thoi_trang_nam
2510757283,Kính Mát Vuông Unisex Thời Trang UV400 Bảo Vệ Toàn Viền Gọng Kim Loại Kính Mát Thời Trang Nam Nữ,9900,4.9,1029,Vietnam,PTQ,PTQVNshop,https://filebroker-cdn.lazada.sg/kf/Sd96cdd19c39b4a9f9150df6ffdb67913I.jpg,"[8943, 3504, 13326]",3200.0,0.4,8943,3504,13326,thoi_trang_nam
2936522305,"Áo polo nam Đẳng Cấp Thời trang Siêu Mới Lạ - Vải FeelMax Phom chuẩn, Sang trọng (K05)",140000,4.9,59,Vietnam,No Brand,Biluxury CS2,https://vn-live-01.slatic.net/p/c61c919037346a26fd4370a32286a810.jpg,"[62541004, 62540605, 14275]",158.0,0.44,62541004,62540605,14275,thoi_trang_nam
3159235362,"Quần dài, short kaki trẻ em nam, quần vải kaki túi hộp thời trang cho bé trai mẫu SP size 18-52kg, quần bé trai đi học",83000,5.0,10,Vietnam,No Brand,Gia Dụng Đồ Chơi Smartkid,https://vn-live-01.slatic.net/p/e5c8a757fd3febe7aafb4c25de190dc0.jpg,"[62188201, 62540608, 1727, 62540609, 4185]",80.0,0.36,62188201,62540608,1727,thoi_trang_nam
254832834,[HCM]ÁO THUN NAM CỔ BẺ TAY NGẮN 5 MÀU ĐƠN GIÃN SANG TRỌNG DỄ MẶC VỚI NHIỀU TRANG PHỤC 01,85000,4.9,6520,Vietnam,No Brand,Win 69,https://vn-live-01.slatic.net/p/66d0bff0c7875b58eb83bd16f768072e.jpg,"[62541004, 62540605, 7930]",32500.0,0.39,62541004,62540605,7930,thoi_trang_nam
997372583,Johnn fashion Men's Messenger Bag Europe and America PU Leather Retro Large Capacity Shoulder Bag Handbag Travel Backpack,120000,4.9,2269,China,ELACCENT,ELACCENT BAG MALL,https://vn-live-01.slatic.net/p/8a5fee0d47e3a919e8cf7fe1b76ec9f7.jpg,"[6524, 14237, 14257]",5600.0,0.44,6524,14237,14257,thoi_trang_nam
2540443583,Bộ 4 Nam Plus Kích Thước Quần Đùi Thoáng Khí Thoải Mái Quần Lót Thời Trang Cá Nhân Thời Trang Phù Hợp Với Polyester Quần Lót Boxer,39900,4.9,260,Vietnam,No Brand,Xjk9kXtt.Selection,https://vn-live-01.slatic.net/p/45e22b64ee71a503bfab6cd1f3e964df.jpg,"[62540204, 62541803, 62541202, 7996]",755.0,0.23,62540204,62541803,62541202,thoi_trang_nam
3083105345,Bộ 3 áo thun polo nam viền sọc vải cá sấu co giản 4 chiều thời trang Everest Nhiều màu,200000,4.9,95,Vietnam,Everest,EVEREST FASHION MALL,https://vn-live-01.slatic.net/p/86d8d616f69d6c9c20463e5a1e575450.png,"[62541004, 62540605, 14275]",238.0,0.33,62541004,62540605,14275,thoi_trang_nam
1273207344,IMPALA FL1822W Korean Style Anti Blue Light Glasses for Men and Women Anti Fatigue Eyeglasses UV400 Anti Radiation Blue Light Block Transparent Lens Fashion Glasses,55120,4.9,459,China,Impala,IMPALA PRO,https://my-live-01.slatic.net/p/88fa5ff705732b5b382a75096af5dd9e.jpg,"[8943, 3504, 10100750, 13571]",1400.0,0.59,8943,3504,10100750,thoi_trang_nam
3189066883,"Quần Jogger Nam Thể Thao Co Giãn – Dáng Xuông Phối Sọc Thời Trang, Mặc Cực Mát, có big size",85000,5.0,60,Vietnam,No Brand,Gấu.Store,https://vn-live-01.slatic.net/p/32b0ed1f82d4f36d918a62d5f48caf74.jpg,"[62541004, 62540403, 7991]",258.0,0.32,62541004,62540403,7991,thoi_trang_nam
3159336112,"(18-52kg) Quần dài, short kaki trẻ em nam, quần vải kaki túi hộp thời trang cho bé trai mẫu DY size 18-52kg, quần bé trai đi học",83000,4.8,18,Vietnam,No Brand,Xưởng May Chi Chi 1,https://vn-live-01.slatic.net/p/1b80f95ce04b46139c3a878400b12c59.jpg,"[62188201, 62540608, 1727, 62540609, 4185]",57.0,0.45,62188201,62540608,1727,thoi_trang_nam
2910872195,"Áo polo nam Đẳng Cấp Thời trang Siêu Mới Lạ - Vải FeelMax Phom chuẩn, Sang trọng mới nhất 2025 (K05)",120000,4.8,227,Vietnam,No Brand,Polomenor,https://vn-live-01.slatic.net/p/d192536730017c0f8cfcda7c1310225b.jpg,"[62541004, 62540605, 14275]",694.0,0.4,62541004,62540605,14275,thoi_trang_nam
2254397370,Mũ lưỡi trai ông địa - nón kết phối lưới mạc da địa đậm chất full tem 100% như hình thời trang,59000,4.9,1060,Vietnam,No Brand,Thành phố nón,https://filebroker-cdn.lazada.vn/kf/S0a498900024f42b09fbb42bc1e870f3e8.jpg,"[42062401, 13153, 13226]",3900.0,0.34,42062401,13153,13226,thoi_trang_nam
2428447679,Áo sơ mi nam dài tay Hàn Quốc phối họa tiết ký viền cổ viền tay áo TD015  hottrend 2025 thời trang PONIVALAZA cao cấp thời trang hiện đại chất liệu vải kate lụa trẻ trung năng động,115000,4.9,156,Vietnam,OEM,PONIVALAZA,https://vn-live-01.slatic.net/p/6106e148431edefd4f53cd39f36051f3.jpg,"[62541004, 62540605, 7940]",439.0,0.43,62541004,62540605,7940,thoi_trang_nam
2914385344,Mũ câu cá ngoài trời Shade Thời trang chống UV rộng Mũ vành cho Thời trang chống UV rộng Mũ vành cho ﻿,68680,4.8,22,Vietnam,No Brand,Miazya,https://sg-test-11.slatic.net/p/0e6cd25352037c4da0cefe322315c2c2.jpg,"[42062401, 13153, 13226]",126.0,0.28,42062401,13153,13226,thoi_trang_nam
243341289,"Giày đá banh, giày đá bóng, sân cỏ nhân tạo đã khâu hết đế prato chất liệu simili cao cấp",129000,4.8,2760,Vietnam,No Brand,Truyềng Sport,https://filebroker-cdn.lazada.vn/kf/S5e9d26f75cb1475b9512e11054941d7ff.jpg,"[42062401, 7475, 11945]",12400.0,0.0,42062401,7475,11945,thoi_trang_nam
2544209093,1989 New York Hàn Quốc bóng chày mũ Unisex nam và nữ ngoài trời Sumbrero mũ thời trang,21900,4.9,1545,Vietnam,No Brand,QWaOU2.Selection,https://vn-live-01.slatic.net/p/db53646116ea02341737824bea649766.png,"[8943, 7811, 7824]",5400.0,0.29,8943,7811,7824,thoi_trang_nam
2599278317,ARCTIC HUNTER Backpack men's large capacity business computer backpack travel backpack high school junior high school students schoolbag,139000,4.9,1159,China,SCHWARZ ETIENNE,Polo R&L,https://sg-test-11.slatic.net/p/cee3d8ddae5d3661531a9f789747f640.jpg,"[6524, 14237, 10100762]",3400.0,0.37,6524,14237,10100762,thoi_trang_nam
3315082324,Chinese Style百家姓 Printed Lightweight Quick-Dry Shorts for Men Summer Fashion Casual Loose Fit Sport Pants,82000,4.8,15,China,Hanlu,Hanlu Style,https://sg-test-11.slatic.net/p/68ea484443b4961e04392108f7668ec7.png,"[62541004, 62540403, 10100765]",37.0,0.54,62541004,62540403,10100765,thoi_trang_nam
3128641475,Áo Thun Polo Nam USA. In Họa Tiết Độc Lạ Thời Trang Đẳng Cấp Quý Ông 2025 - KC3,110000,4.9,103,Vietnam,No Brand,Polomenor,https://vn-live-01.slatic.net/p/00c550f9050185d1136a6e3f383d1200.jpg,"[62541004, 62540605, 14275]",258.0,0.56,62541004,62540605,14275,thoi_trang_nam
